token,log_name,label,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,setting,candidate,v2_training_reward
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,sde_0.3_candidate2,True,1.0,1.0,0.859994774599988,1.0,1.0,1.0,0.9416644894166616,sde_0.3,2,0.9499981337857099
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,sde_0.3_candidate3,True,1.0,1.0,0.8706099226465362,1.0,1.0,1.0,0.9460874677693901,sde_0.3,3,0.9537892580880486
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,sde_0.3_candidate4,True,1.0,1.0,0.8610487086918555,1.0,1.0,1.0,0.9421036286216063,sde_0.3,4,0.9503745388185197
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,sde_0.3_candidate5,True,1.0,1.0,0.833011339006535,1.0,1.0,1.0,0.9304213912527229,sde_0.3,5,0.940361192502334
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,sde_0.3_candidate6,True,1.0,1.0,0.8514756294750583,1.0,1.0,1.0,0.9381148456146077,sde_0.3,6,0.946955581955378
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,sde_0.3_candidate7,True,1.0,1.0,0.8894279338416309,1.0,1.0,1.0,0.9539283057673463,sde_0.3,7,0.9605099763720111
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,sde_0.3_candidate8,True,1.0,1.0,0.9000784669390866,1.0,1.0,1.0,0.9583660278912861,sde_0.3,8,0.964313738192531
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,sde_0.3_candidate9,True,1.0,1.0,0.8622871751745136,1.0,1.0,1.0,0.942619656322714,sde_0.3,9,0.9508168482766121
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,sde_0.3_candidate10,True,1.0,1.0,0.8129674498803886,1.0,1.0,1.0,0.9220697707834953,sde_0.3,10,0.9332026606715674
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,sde_0.3_candidate11,True,1.0,1.0,0.8741101027085114,1.0,1.0,1.0,0.9475458761285465,sde_0.3,11,0.955039322395897
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,sde_0.3_candidate12,True,1.0,1.0,0.8640856720551613,1.0,1.0,1.0,0.9433690300229838,sde_0.3,12,0.951459168591129
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,sde_0.3_candidate13,True,1.0,1.0,0.8884263566284045,1.0,1.0,1.0,0.9535109819285018,sde_0.3,13,0.9601522702244302
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,sde_0.3_candidate14,True,1.0,1.0,0.910055985750462,1.0,1.0,1.0,0.9625233273960259,sde_0.3,14,0.9678771377680222
1777334a456f5014,2021.06.14.13.27.42_veh-35_04001_04236,sde_0.3_candidate15,True,1.0,1.0,0.8904480262408446,1.0,1.0,1.0,0.9543533442670187,sde_0.3,15,0.960874295086016
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate0,True,1.0,1.0,0.9460820342021644,1.0,1.0,1.0,0.9775341809175685,sde_0.3,0,0.8479574588100058
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate1,True,1.0,1.0,0.9603642270444088,0.0,1.0,1.0,0.5668184279351703,sde_0.3,1,0.9960674183870146
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate2,True,1.0,1.0,0.9509967946558485,1.0,1.0,1.0,0.9795819977732702,sde_0.3,2,0.9926221907517105
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate3,True,1.0,1.0,0.9606669764779312,1.0,1.0,1.0,0.983611240199138,sde_0.3,3,0.9961787659443472
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate4,True,1.0,1.0,0.9492062143105007,0.0,1.0,1.0,0.5621692559627086,sde_0.3,4,0.8491064942340621
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate5,True,1.0,1.0,0.955345531813902,0.0,1.0,1.0,0.5647273049224592,sde_0.3,5,0.9942216033563743
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate6,True,1.0,1.0,0.9561129322801637,1.0,1.0,1.0,0.9817137217834015,sde_0.3,6,0.9945038439089657
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate7,True,1.0,1.0,0.9547227470393733,1.0,1.0,1.0,0.9811344779330722,sde_0.3,7,0.9939925506952979
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate8,True,1.0,1.0,0.9350743457349703,1.0,1.0,1.0,0.9729476440562376,sde_0.3,8,0.8439089649501187
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate9,True,1.0,1.0,0.9463772267123963,1.0,1.0,1.0,0.9776571777968318,sde_0.3,9,0.9909231698800591
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate10,True,1.0,1.0,0.9629875120936948,0.0,1.0,1.0,0.5679114633723729,sde_0.3,10,0.9970322307040073
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate11,True,1.0,1.0,0.9646540414084864,0.0,1.0,1.0,0.5686058505868693,sde_0.3,11,0.9976451599051165
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate12,True,1.0,1.0,0.9653339347141547,0.0,1.0,1.0,0.5688891394642311,sde_0.3,12,0.8550380735318195
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate13,True,1.0,1.0,0.9432404676732786,1.0,1.0,1.0,0.9763501948638661,sde_0.3,13,0.9897695080783412
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate14,True,1.0,1.0,0.9716350315152945,0.0,1.0,1.0,0.571514596464706,sde_0.3,14,1.0
1aa9b336c4275f73,2021.10.06.18.52.07_veh-28_01297_01462,sde_0.3_candidate15,True,1.0,1.0,0.9373827685863904,1.0,1.0,1.0,0.9739094869109959,sde_0.3,15,0.9876151176396029
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate0,True,1.0,1.0,0.8566992063115789,1.0,1.0,1.0,0.940291335963158,sde_0.3,0,0.9488211451112782
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate1,True,1.0,1.0,0.8404214432979078,1.0,1.0,1.0,0.9335089347074615,sde_0.3,1,0.9430076583206813
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate2,True,1.0,1.0,0.8314911942669199,1.0,1.0,1.0,0.9297879976112166,sde_0.3,2,0.9398182836667571
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate3,True,1.0,1.0,0.7947381277274241,1.0,1.0,1.0,0.9144742198864266,sde_0.3,3,0.92669218847408
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate4,True,1.0,1.0,0.8421787326729958,1.0,1.0,1.0,0.9342411386137482,sde_0.3,4,0.9436352616689271
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate5,True,1.0,1.0,0.848664922067979,1.0,1.0,1.0,0.9369437175283246,sde_0.3,5,0.945951757881421
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate6,True,1.0,1.0,0.8950474867190991,1.0,1.0,1.0,0.956269786132958,sde_0.3,6,0.9625169595425354
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate7,True,1.0,1.0,0.8417308968255494,1.0,1.0,1.0,0.934054540343979,sde_0.3,7,0.943475320294839
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate8,True,1.0,1.0,0.852678748414221,1.0,1.0,1.0,0.9386161451725922,sde_0.3,8,0.9473852672907933
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate9,True,1.0,1.0,0.8297705317558528,1.0,1.0,1.0,0.929071054898272,sde_0.3,9,0.939203761341376
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate10,True,1.0,1.0,0.8069674616057447,1.0,1.0,1.0,0.9195697756690603,sde_0.3,10,0.9310598077163375
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate11,True,1.0,1.0,0.8183106662303665,1.0,1.0,1.0,0.9242961109293194,sde_0.3,11,0.9351109522251309
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate12,True,1.0,1.0,0.799619957556793,1.0,1.0,1.0,0.9165083156486636,sde_0.3,12,0.928435699127426
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate13,True,1.0,1.0,0.829170226200134,1.0,1.0,1.0,0.9288209275833892,sde_0.3,13,0.9389893665000478
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate14,True,1.0,1.0,0.8206527425905946,1.0,1.0,1.0,0.9252719760794145,sde_0.3,14,0.9359474080680695
1c307d3667295e52,2021.07.09.20.59.12_veh-38_03292_04331,sde_0.3_candidate15,True,1.0,1.0,0.857187689343928,1.0,1.0,1.0,0.94049487055997,sde_0.3,15,0.9489956033371172
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate0,True,1.0,1.0,0.7308497753002626,1.0,1.0,1.0,0.8878540730417761,sde_0.3,0,0.9045008086808124
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate1,True,1.0,1.0,0.7386872979648762,1.0,1.0,1.0,0.8911197074853652,sde_0.3,1,0.9073066358565861
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate2,True,1.0,1.0,0.7418064829784591,1.0,1.0,1.0,0.8924193679076913,sde_0.3,2,0.9084233017281748
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate3,True,1.0,1.0,0.7484524201439305,1.0,1.0,1.0,0.8951885083933044,sde_0.3,3,0.7679453993409265
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate4,True,1.0,1.0,0.734768768685695,1.0,1.0,1.0,0.8894869869523729,sde_0.3,4,0.9059038053435423
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate5,True,1.0,1.0,0.7508324931319318,1.0,1.0,1.0,0.8961802054716382,sde_0.3,5,0.9116546065244936
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate6,True,1.0,1.0,0.7466118650560748,1.0,1.0,1.0,0.8944216104400312,sde_0.3,6,0.9101436248711273
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate7,True,1.0,1.0,0.7516905842025741,1.0,1.0,1.0,0.8965377434177393,sde_0.3,7,0.7691046596205016
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate8,True,1.0,1.0,0.7479219511109884,1.0,1.0,1.0,0.8949674796295785,sde_0.3,8,0.9106126346861899
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate9,True,1.0,1.0,0.7432395306630111,1.0,1.0,1.0,0.893016471109588,sde_0.3,9,0.908936331713485
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate10,True,1.0,1.0,0.739024132658857,1.0,1.0,1.0,0.8912600552745237,sde_0.3,10,0.9074272224218259
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate11,True,1.0,1.0,0.7562297887600448,1.0,1.0,1.0,0.8984290786500186,sde_0.3,11,0.9135868342700564
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate12,True,1.0,1.0,0.7292764090139271,1.0,1.0,1.0,0.887198503755803,sde_0.3,12,0.7610804018852342
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate13,True,1.0,1.0,0.7570932250283859,1.0,1.0,1.0,0.8987888437618275,sde_0.3,13,0.7710388009427908
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate14,True,1.0,1.0,0.7393424327261028,1.0,1.0,1.0,0.8913926803025428,sde_0.3,14,0.9075411736047375
29743bf097775f11,2021.10.05.04.03.05_veh-50_00058_00321,sde_0.3_candidate15,True,1.0,1.0,0.7555674975847168,1.0,1.0,1.0,0.898153123993632,sde_0.3,15,0.9133497345310789
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate0,True,1.0,1.0,0.7647450594878131,1.0,1.0,1.0,0.901977108119922,sde_0.3,0,0.9159803783885047
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate1,True,1.0,1.0,0.7646033937412363,1.0,1.0,1.0,0.901918080725515,sde_0.3,1,0.9159297834790129
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate2,True,1.0,1.0,0.7730060413735029,1.0,1.0,1.0,0.9054191839056261,sde_0.3,2,0.9189307290619653
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate3,True,1.0,1.0,0.7781717926014748,1.0,1.0,1.0,0.9075715802506146,sde_0.3,3,0.9207756402148125
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate4,True,1.0,1.0,0.7593884585755345,1.0,1.0,1.0,0.8997451910731393,sde_0.3,4,0.9140673066341194
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate5,True,1.0,1.0,0.7594307721177276,1.0,1.0,1.0,0.8997628217157199,sde_0.3,5,0.9140824186134742
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate6,True,1.0,1.0,0.7623557123561495,1.0,1.0,1.0,0.9009815468150624,sde_0.3,6,0.9151270401271964
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate7,True,1.0,1.0,0.7687554321441505,1.0,1.0,1.0,0.9036480967267293,sde_0.3,7,0.9174126543371965
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate8,True,1.0,1.0,0.7496720692185361,1.0,1.0,1.0,0.8956966955077235,sde_0.3,8,0.9105971675780486
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate9,True,1.0,1.0,0.7699923954633869,1.0,1.0,1.0,0.9041634981097445,sde_0.3,9,0.9178544269512096
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate10,True,1.0,1.0,0.7862920666573417,1.0,1.0,1.0,0.9109550277738924,sde_0.3,10,0.9236757380919077
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate11,True,1.0,1.0,0.7675888012691796,1.0,1.0,1.0,0.9031620005288249,sde_0.3,11,0.7741388575961355
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate12,True,1.0,1.0,0.7851121391569647,1.0,1.0,1.0,0.910463391315402,sde_0.3,12,0.9232543354132018
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate13,True,1.0,1.0,0.7505394001362043,1.0,1.0,1.0,0.8960580833900851,sde_0.3,13,0.9109069286200729
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate14,True,1.0,1.0,0.7730067720912353,1.0,1.0,1.0,0.905419488371348,sde_0.3,14,0.7760738471754411
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.3_candidate15,True,1.0,1.0,0.7888940992069521,1.0,1.0,1.0,0.9120392080028967,sde_0.3,15,0.9246050354310543
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate0,True,1.0,1.0,0.6974493930622258,1.0,1.0,1.0,0.8739372471092608,sde_0.3,0,0.8919462118079379
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate1,True,1.0,1.0,0.7124834404849292,1.0,1.0,1.0,0.8802014335353872,sde_0.3,1,0.8973155144589032
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate2,True,1.0,1.0,0.6841088070921919,1.0,1.0,1.0,0.8683786696217467,sde_0.3,2,0.88718171681864
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate3,True,1.0,1.0,0.6881457649687488,1.0,1.0,1.0,0.8700607354036453,sde_0.3,3,0.8886234874888388
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate4,True,1.0,1.0,0.701585139818607,1.0,1.0,1.0,0.8756604749244197,sde_0.3,4,0.8934232642209311
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate5,True,1.0,1.0,0.7127536768030488,1.0,1.0,1.0,0.8803140320012703,sde_0.3,5,0.8974120274296603
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate6,True,1.0,1.0,0.7144792033539131,1.0,1.0,1.0,0.8810330013974639,sde_0.3,6,0.8980282869121119
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate7,True,1.0,1.0,0.676912481992734,1.0,1.0,1.0,0.8653802008303059,sde_0.3,7,0.8846116007116908
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate8,True,1.0,1.0,0.6908488856505591,1.0,1.0,1.0,0.871187035687733,sde_0.3,8,0.8895888877323426
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate9,True,1.0,1.0,0.6907131718736363,1.0,1.0,1.0,0.8711304882806817,sde_0.3,9,0.8895404185262986
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate10,True,1.0,1.0,0.6786279878581754,1.0,1.0,1.0,0.8660949949409064,sde_0.3,10,0.8852242813779198
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate11,True,1.0,1.0,0.6965255594670058,1.0,1.0,1.0,0.8735523164445858,sde_0.3,11,0.8916162712382164
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate12,True,1.0,1.0,0.6796467935589562,1.0,1.0,1.0,0.8665194973162317,sde_0.3,12,0.88558814055677
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate13,True,1.0,1.0,0.6666401400136656,1.0,1.0,1.0,0.8611000583390274,sde_0.3,13,0.8809429071477377
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate14,True,1.0,1.0,0.6940541300939035,1.0,1.0,1.0,0.8725225542057932,sde_0.3,14,0.8907336178906798
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.3_candidate15,True,1.0,1.0,0.6938001126623494,1.0,1.0,1.0,0.8724167136093123,sde_0.3,15,0.8906428973794105
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,0,0.8571428571428571
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,1,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,2,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,3,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,4,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,5,0.8571428571428571
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,6,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,7,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,8,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,9,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate10,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,10,0.8571428571428571
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate11,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,11,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate12,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,12,0.8571428571428571
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate13,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,13,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate14,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,14,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.3_candidate15,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.3,15,1.0
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate0,True,1.0,1.0,0.7913479699908494,1.0,1.0,1.0,0.9130616541628539,sde_0.3,0,0.9254814178538747
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate1,True,1.0,1.0,0.8094658398705407,1.0,1.0,1.0,0.9206107666127252,sde_0.3,1,0.9319520856680502
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate2,True,1.0,1.0,0.7854666688788539,1.0,1.0,1.0,0.9106111120328558,sde_0.3,2,0.9233809531710193
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate3,True,1.0,1.0,0.7999729180707047,1.0,1.0,1.0,0.9166553825294602,sde_0.3,3,0.9285617564538231
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate4,True,1.0,1.0,0.7642607595277799,1.0,1.0,1.0,0.9017753164699083,sde_0.3,4,0.9158074141170642
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate5,True,1.0,1.0,0.7890521342465578,1.0,1.0,1.0,0.9121050559360658,sde_0.3,5,0.9246614765166278
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate6,True,1.0,1.0,0.7984118518073131,1.0,1.0,1.0,0.9160049382530472,sde_0.3,6,0.9280042327883261
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate7,True,1.0,1.0,0.7870381245150134,1.0,1.0,1.0,0.911265885214589,sde_0.3,7,0.9239421873267906
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate8,True,1.0,1.0,0.7931392223313186,1.0,1.0,1.0,0.9138080093047161,sde_0.3,8,0.9261211508326138
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate9,True,1.0,1.0,0.8006423348713221,1.0,1.0,1.0,0.9169343061963842,sde_0.3,9,0.928800833882615
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate10,True,1.0,1.0,0.7915773564708651,1.0,1.0,1.0,0.9131572318628605,sde_0.3,10,0.9255633415967376
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate11,True,1.0,1.0,0.8066023685423367,1.0,1.0,1.0,0.9194176535593069,sde_0.3,11,0.9309294173365489
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate12,True,1.0,1.0,0.7939652066296672,1.0,1.0,1.0,0.9141521694290281,sde_0.3,12,0.9264161452248812
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate13,True,1.0,1.0,0.793640126417987,1.0,1.0,1.0,0.914016719340828,sde_0.3,13,0.9263000451492811
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate14,True,1.0,1.0,0.788736156626522,1.0,1.0,1.0,0.9119733985943842,sde_0.3,14,0.924548627366615
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.3_candidate15,True,1.0,1.0,0.792424561696675,1.0,1.0,1.0,0.9135102340402813,sde_0.3,15,0.9258659148916697
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.3_candidate0,True,1.0,1.0,0.7191681180210197,1.0,1.0,1.0,0.8829867158420915,sde_0.3,0,0.8997028992932213
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.3_candidate1,True,1.0,1.0,0.6903175741269952,1.0,1.0,1.0,0.870965655886248,sde_0.3,1,0.889399133616784
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.3_candidate2,True,1.0,1.0,0.7050629293062946,1.0,1.0,1.0,0.8771095538776228,sde_0.3,2,0.8946653318951052
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.3_candidate3,True,1.0,1.0,0.7156383998375725,1.0,1.0,1.0,0.8815159999323218,sde_0.3,3,0.8984422856562758
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.3_candidate4,True,1.0,1.0,0.7099580710212637,1.0,1.0,1.0,0.8791491962588599,sde_0.3,4,0.8964135967933086
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.3_candidate5,True,1.0,1.0,0.7080427071463126,1.0,1.0,1.0,0.8783511279776303,sde_0.3,5,0.8957295382665402
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.3_candidate6,True,1.0,1.0,0.6977386392044748,1.0,1.0,1.0,0.8740577663351979,sde_0.3,6,0.8920495140015982
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.3_candidate7,True,1.0,1.0,0.7177482669811519,1.0,1.0,1.0,0.8823951112421465,sde_0.3,7,0.8991958096361257
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.3_candidate8,True,1.0,1.0,0.7101910350033134,1.0,1.0,1.0,0.8792462645847139,sde_0.3,8,0.896496798215469
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.3_candidate9,True,1.0,1.0,0.7054046193385378,1.0,1.0,1.0,0.8772519247243907,sde_0.3,9,0.8947873640494778
