scene_token,model_type,seed,intervention,selected_index,wote_selected_index,selected_score,oracle_score,wote_selected_score,regret,candidate_rank,oracle_capture,hard_false_safe,direction_non_compliance,ddc_half,ddc_zero,zero_score_selection,wote_failure_recovery,selected_NC,selected_DAC,selected_DDC,selected_EP,selected_TTC,selected_Comfort,interaction_rich
6946212e4be15488,shared_logged_future,2,none,255,255,0.0,0.939449,0.0,0.939449,106,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
6946212e4be15488,full_primitive_action_effect,2,none,255,255,0.0,0.939449,0.0,0.939449,106,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
7ac37381573d507d,shared_logged_future,2,none,232,19,0.0,0.9379056,0.5,0.9379056,110,-1.1417986154556274,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
07149a04bcf258e7,shared_logged_future,1,none,55,18,0.062450524,1.0,0.34681174,0.9375495,96,-0.4353434443473816,True,True,True,False,False,False,0.5,1.0,0.5,0.19952504,0.0,1.0,True
07149a04bcf258e7,direct_current,1,none,55,18,0.062450524,1.0,0.34681174,0.9375495,96,-0.4353434443473816,True,True,True,False,False,False,0.5,1.0,0.5,0.19952504,0.0,1.0,True
ae47d3f9dfa7588b,full_engineered_action_effect,0,none,222,205,0.0,0.9364241,0.36705098,0.9364241,60,-0.6446580290794373,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
ae47d3f9dfa7588b,dynamic_replay_effect,1,none,1,205,0.0,0.9364241,0.36705098,0.9364241,60,-0.6446580290794373,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
ae47d3f9dfa7588b,full_engineered_action_effect,2,none,222,205,0.0,0.9364241,0.36705098,0.9364241,60,-0.6446580290794373,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
07149a04bcf258e7,dynamic_replay_effect,1,none,221,18,0.06449183,1.0,0.34681174,0.9355082,94,-0.4322182834148407,True,True,True,False,False,False,0.5,1.0,0.5,0.21912159,0.0,1.0,True
07149a04bcf258e7,interaction_mask_only,1,none,221,18,0.06449183,1.0,0.34681174,0.9355082,94,-0.4322182834148407,True,True,True,False,False,False,0.5,1.0,0.5,0.21912159,0.0,1.0,True
07149a04bcf258e7,wote_environment_only,1,none,221,18,0.06449183,1.0,0.34681174,0.9355082,94,-0.4322182834148407,True,True,True,False,False,False,0.5,1.0,0.5,0.21912159,0.0,1.0,True
07149a04bcf258e7,ego_kinematic_effect,1,none,221,18,0.06449183,1.0,0.34681174,0.9355082,94,-0.4322182834148407,True,True,True,False,False,False,0.5,1.0,0.5,0.21912159,0.0,1.0,True
19836502993c5508,direct_current,0,none,236,111,0.0,0.93327653,0.8116634,0.93327653,64,-6.674141883850098,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
04595a242cf05b94,wote_full_future,0,none,139,34,0.0,0.92983997,0.378413,0.92983997,38,-0.6862431168556213,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
04595a242cf05b94,trajectory_only,2,none,139,34,0.0,0.92983997,0.378413,0.92983997,38,-0.6862431168556213,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
04595a242cf05b94,static_primitive_effect,1,none,139,34,0.0,0.92983997,0.378413,0.92983997,38,-0.6862431168556213,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
04595a242cf05b94,full_engineered_action_effect,1,none,139,34,0.0,0.92983997,0.378413,0.92983997,38,-0.6862431168556213,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
04595a242cf05b94,interaction_mask_only,1,none,139,34,0.0,0.92983997,0.378413,0.92983997,38,-0.6862431168556213,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
6a4fd875f42053bd,static_primitive_effect,2,none,67,20,0.061710633,0.9902717,0.95142925,0.92856103,95,-22.90583610534668,True,True,True,False,False,False,0.5,1.0,0.5,0.19242208,0.0,1.0,True
6a4fd875f42053bd,direct_current,2,none,67,20,0.061710633,0.9902717,0.95142925,0.92856103,95,-22.90583610534668,True,True,True,False,False,False,0.5,1.0,0.5,0.19242208,0.0,1.0,True
6a4fd875f42053bd,wote_environment_only,2,none,67,20,0.061710633,0.9902717,0.95142925,0.92856103,95,-22.90583610534668,True,True,True,False,False,False,0.5,1.0,0.5,0.19242208,0.0,1.0,True
6a4fd875f42053bd,interaction_mask_only,2,none,67,20,0.061710633,0.9902717,0.95142925,0.92856103,95,-22.90583610534668,True,True,True,False,False,False,0.5,1.0,0.5,0.19242208,0.0,1.0,True
bdc24e0186ae57ca,wote_environment_only,2,none,12,34,0.0,0.924417,0.32305574,0.924417,147,-0.5372074246406555,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
bdc24e0186ae57ca,interaction_mask_only,2,none,12,34,0.0,0.924417,0.32305574,0.924417,147,-0.5372074246406555,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
bdc24e0186ae57ca,static_primitive_effect,2,none,12,34,0.0,0.924417,0.32305574,0.924417,147,-0.5372074246406555,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
bdc24e0186ae57ca,shared_logged_future,2,none,12,34,0.0,0.924417,0.32305574,0.924417,147,-0.5372074246406555,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
bdc24e0186ae57ca,direct_current,2,none,12,34,0.0,0.924417,0.32305574,0.924417,147,-0.5372074246406555,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
1f4d3956a788591a,dynamic_replay_effect,2,none,230,96,0.0,0.92243654,0.5,0.92243654,88,-1.1836097240447998,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
83a401be0c275d01,static_primitive_effect,0,none,3,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,ego_kinematic_effect,0,none,111,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,static_primitive_effect,2,none,38,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,dynamic_replay_effect,2,none,63,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,direct_current,1,none,3,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,full_engineered_action_effect,2,none,196,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,shared_logged_future,0,none,3,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,trajectory_only,1,none,3,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,full_primitive_action_effect,1,none,12,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,ego_kinematic_effect,1,none,108,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,full_primitive_no_interaction_mask,2,none,233,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,dynamic_replay_effect,0,none,111,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,direct_current,2,none,38,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,shared_logged_future,2,none,188,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,interaction_mask_only,2,none,38,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,wote_full_future,1,none,180,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,full_primitive_no_interaction_mask,0,none,38,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,trajectory_only,0,none,233,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,shared_logged_future,1,none,108,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,wote_environment_only,0,none,111,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,wote_full_future,0,none,3,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,dynamic_replay_effect,1,none,108,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,interaction_mask_only,0,none,111,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,full_primitive_no_interaction_mask,1,none,108,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,full_primitive_action_effect,0,none,79,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,full_primitive_action_effect,2,none,180,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,interaction_mask_only,1,none,108,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,wote_environment_only,2,none,38,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,direct_current,0,none,116,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,full_engineered_action_effect,0,none,3,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,trajectory_only,2,none,79,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,wote_environment_only,1,none,108,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,ego_kinematic_effect,2,none,111,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,full_engineered_action_effect,1,none,108,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
83a401be0c275d01,static_primitive_effect,1,none,108,189,0.0,0.9214296,0.8742969,0.9214296,40,-18.549699783325195,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
8c8e304316435c64,shared_logged_future,0,none,22,168,0.0,0.9178317,0.8714823,0.9178317,60,-18.802448272705078,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
3775d340d300511a,shared_logged_future,2,none,66,243,0.0,0.9163976,0.46195692,0.9163976,64,-1.0165395736694336,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
3775d340d300511a,full_primitive_action_effect,2,none,185,243,0.0,0.9163976,0.46195692,0.9163976,64,-1.0165395736694336,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
