scene_id,candidate_id,perturbation_type,kinematic_valid,route_proxy_valid,candidate_accepted,reactive_available,exact_drivable_area_compliance,exact_driving_direction_compliance,exact_lane_keeping,exact_history_comfort,exact_centerline_progress_m,exact_route_deviation_max_m,exact_max_acceleration_mps2,exact_max_deceleration_mps2,exact_max_abs_jerk_mps3,exact_max_abs_curvature_inv_m,exact_intersection_fraction,exact_static_object_collision,lr_no_at_fault_collision,idm_no_at_fault_collision,lr_traffic_light_compliance,idm_traffic_light_compliance,lr_time_to_collision_within_bound,idm_time_to_collision_within_bound,lr_ttc_infraction_time_s,idm_ttc_infraction_time_s,lr_ttc_infraction_observed,idm_ttc_infraction_observed,lr_dynamic_collision,idm_dynamic_collision,lr_minimum_dynamic_clearance_m,idm_minimum_dynamic_clearance_m,lr_dynamic_occupancy_fraction,idm_dynamic_occupancy_fraction,lr_pdm_score,idm_pdm_score
f039562f55855c8d,d136ed4edb3813cf,lateral_terminal_offset,True,True,True,False,1.0,1.0,0.0,1.0,29.730453937947708,1.4484848377537005,0.0,1.1176778813213897,0.7054150583396392,0.004992646076172609,0.3170731707317073,False,1.0,,1.0,,1.0,,5.0,,False,,False,,1.253974199295044,,0.7317073170731707,,0.762705201293579,
f039562f55855c8d,150d789683ce53b8,lateral_terminal_offset,True,True,True,False,1.0,1.0,0.0,1.0,29.730178057859007,1.4484848377537005,0.0,1.1186884431589306,0.7024789195703534,0.006203406383318701,0.3170731707317073,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8848475813865662,,0.7317073170731707,,0.7627027635529922,
f039562f55855c8d,23933981c22308ac,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,25.77879909376918,1.4484848377537005,0.0,0.8931257565445332,0.5655973461252941,0.0031013731805543216,0.34146341463414637,False,1.0,,1.0,,1.0,,5.0,,False,,False,,1.9592716693878174,,0.7073170731707317,,0.8706446034579834,
f039562f55855c8d,4e3a6d6b545782a6,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,27.75376583115974,1.4484848377537005,0.0,1.0048476349200897,0.636721007308747,0.003101373257405101,0.34146341463414637,False,1.0,,1.0,,1.0,,5.0,,False,,False,,1.761380672454834,,0.7317073170731707,,0.8880958685943047,
f039562f55855c8d,9a6039723c84306f,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,31.704283904690286,1.4484848377537005,0.0,1.2282965589619632,0.7783995455414257,0.0030496779002700458,0.3170731707317073,False,1.0,,1.0,,1.0,,5.0,,False,,False,,1.602523922920227,,0.7560975609756098,,0.9230035645173762,
f039562f55855c8d,ed9b21e07e413ad9,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,24.74816917706709,1.4484848377537005,0.0,2.5524642994156146,3.441990832677508,0.0031013731050690187,0.34146341463414637,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.484463691711426,,0.7317073170731707,,0.8615377179630122,
f039562f55855c8d,f29ade28927c3729,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,26.51521672033941,1.4484848377537005,0.0,3.48931488424021,4.745767160230049,0.0031013731050690187,0.3170731707317073,False,1.0,,1.0,,1.0,,5.0,,False,,False,,1.7679888010025024,,0.7317073170731707,,0.8771517607731073,
f039562f55855c8d,61c5d95527deea7a,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,28.933171450173027,1.4484848377537005,0.0,1.1164620682952897,0.5203081792125488,0.0031013731392449616,0.34146341463414637,False,1.0,,1.0,,1.0,,5.0,,False,,False,,1.7077924013137817,,0.7317073170731707,,0.8985173707750765,
f039562f55855c8d,792502986848f960,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,30.5250039669682,1.4484848377537005,0.0,1.38792324940915,0.8952503712971875,0.003095818205433357,0.3170731707317073,False,1.0,,1.0,,1.0,,5.0,,False,,False,,1.653673529624939,,0.7317073170731707,,0.9125831728857055,
f039562f55855c8d,d772de01ebd07198,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,29.728222709310202,1.4484848377537005,0.0,1.1164317005123259,0.7078129164189448,0.002791236058768135,0.3170731707317073,False,1.0,,1.0,,1.0,,5.0,,False,,False,,1.759838342666626,,0.7317073170731707,,0.9055426284958729,
f039562f55855c8d,f53eaef654f677d9,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,29.73357984888247,1.4484848377537005,0.0,1.1164177696924984,0.7078166724336015,0.003411510448531741,0.3170731707317073,False,1.0,,1.0,,1.0,,5.0,,False,,False,,1.4867364168167114,,0.7317073170731707,,0.9055899654263021,
f039562f55855c8d,f506370428835054,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,29.724726465938716,1.4484848377537005,0.0,1.114428502953869,0.7085722073358411,0.0065897865215572265,0.3170731707317073,False,1.0,,1.0,,1.0,,5.0,,False,,False,,1.9985108375549316,,0.7317073170731707,,0.9055117348768048,
f039562f55855c8d,736c5dd18689279a,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,29.72995738806194,1.4484848377537005,0.0,1.117074535482704,0.7065688359322593,0.00566457310168539,0.3170731707317073,False,1.0,,1.0,,1.0,,5.0,,False,,False,,1.248704433441162,,0.7317073170731707,,0.9055579565205175,
f05d87dea4d15ac8,1c1157507c8962ee,anchor,True,True,True,False,1.0,1.0,1.0,1.0,18.458332724850262,0.4588471931104375,0.0,0.4591883825338723,0.3846018870882517,0.010274309526403387,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.6097560975609756,,0.855106751296851,
f05d87dea4d15ac8,6e0cbdc2b6ff3a46,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,18.460479224719048,0.2319898217037884,0.0,0.45976473147528374,0.3515794974435522,0.01573291804290945,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.6097560975609756,,0.8551314335779355,
f05d87dea4d15ac8,ee63fc5a7a030047,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,18.459857139758572,0.23177725305500174,0.0,0.46021392802848027,0.3695756944417532,0.012377852466812583,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.6097560975609756,,0.8551242803159782,
f05d87dea4d15ac8,b51145996ace9968,lateral_terminal_offset,True,True,True,False,0.0,1.0,0.0,1.0,18.44802786571044,0.8126482892588585,0.0,0.45669080775169846,0.39662238252433824,0.013016221639261874,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.6097560975609756,,0.0,
f05d87dea4d15ac8,d3d060440a889a4f,lateral_terminal_offset,True,True,True,False,0.0,1.0,0.0,1.0,18.43681283187905,1.1611401830315005,0.0,0.452728675951942,0.4056925436319503,0.016047735696439507,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.5853658536585366,,0.0,
f05d87dea4d15ac8,6e1469852679fc3a,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,15.941011417911813,0.5031018451490217,0.0,0.3669530709759048,0.3072506592098687,0.010274309104947943,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.6829268292682927,,0.8261604499337113,
f05d87dea4d15ac8,c7c7a8799df61339,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,17.199399007975373,0.48719508154917757,0.0,0.41305047390240723,0.3463200032453937,0.010274309339238613,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.6341463414634146,,0.8406304607000029,
f05d87dea4d15ac8,3796d46f3a6c42b2,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,19.716570654671038,0.44598376151091285,0.0,0.5052180384479641,0.4227412916852593,0.010141487605793751,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.5609756097560976,,0.8695750411423856,
f05d87dea4d15ac8,47c53d2080875578,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,15.09079838744928,0.43443898150536553,0.0,1.4578012161817728,2.189973142977667,0.010274309526403387,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.6585365853658537,,0.816383977405233,
f05d87dea4d15ac8,a75fd719b96e748e,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,16.186144915590383,0.4510897014145125,0.0,1.784928376327919,2.693144382094566,0.010274309526403387,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.6097560975609756,,0.8289792033754936,
f05d87dea4d15ac8,f5db03ad7fc8e8c7,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,17.663925081720816,0.4637651535648943,0.21727907886795617,0.6085979736260647,0.572178353076243,0.010274309127257146,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.6341463414634146,,0.8459719765742817,
f05d87dea4d15ac8,468a685622078a0d,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,19.251548705987997,0.4627931160389223,0.0,0.43839662499331844,0.38054840879636487,0.0102501656028618,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.5853658536585366,,0.8642278232763339,
f05d87dea4d15ac8,af550a28ca0b3d78,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,18.451607852354215,0.5823029148691042,0.0,0.4591899195599911,0.3845786473019004,0.009246878121417945,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.6097560975609756,,0.8550294229934029,
f05d87dea4d15ac8,5ebce3c5c378c81c,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,18.467910477980087,0.3078549589926419,0.0,0.4591912610471329,0.3845712684739837,0.011301740009551857,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.6097560975609756,,0.8552168844481948,
f05d87dea4d15ac8,0a4332ab5f8cdd43,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,18.458777914590996,0.28312558810338,0.0,0.4597725532011996,0.37581397562598085,0.012282379662737907,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.6097560975609756,,0.8551118704671229,
f05d87dea4d15ac8,0a2e39163c2f6a3e,turn_inner_outer_offset,True,True,True,False,0.0,1.0,1.0,1.0,18.450041147110873,0.7941224900077175,0.0,0.4571080420086311,0.39515618674004216,0.010186071246505612,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0183944702148438,,0.6097560975609756,,0.0,
f0a91d9f4c285bb3,7e88c3dbeaf446fe,anchor,True,True,True,False,1.0,1.0,1.0,1.0,8.877023754229215,0.1702533542515015,2.1003669561959164,0.0,1.9499442447301751,0.001238754984239344,0.12195121951219512,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8857784271240234,,1.0,,1.0,
f0a91d9f4c285bb3,0319f9815b43fbf6,lateral_terminal_offset,False,True,False,False,,,,,,,2.08659311014008,0.0,1.6851125680203285,14.91814257503315,,,,,,,,,,,,,,,,,,,,
f0a91d9f4c285bb3,3216c632887b719f,lateral_terminal_offset,False,True,False,False,,,,,,,2.095733270653132,0.0,1.823943988165149,0.4881294437154341,,,,,,,,,,,,,,,,,,,,
f0a91d9f4c285bb3,e62308c64f37766b,lateral_terminal_offset,False,True,False,False,,,,,,,2.100470097153334,0.0,1.8309494192987195,0.5243479863609704,,,,,,,,,,,,,,,,,,,,
f0a91d9f4c285bb3,a66f401e96a8fc9e,lateral_terminal_offset,False,True,False,False,,,,,,,2.096051411884517,0.0,1.6519971372637487,15.207181854394292,,,,,,,,,,,,,,,,,,,,
f0a91d9f4c285bb3,e0c49c099eee87aa,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,7.099156168954062,0.1702874167291432,1.6803083924830617,0.0,1.575039675826847,0.0011624421627494165,0.04878048780487805,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.890773594379425,,1.0,,0.9858086817492078,
f0a91d9f4c285bb3,d90d8203ead3dafe,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,7.988091209267642,0.17026917792612148,1.890340112191999,0.0,1.7625056934929921,0.0011509898909399592,0.0975609756097561,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.888161301612854,,1.0,,1.0,
f0a91d9f4c285bb3,4d28f1afd4fced52,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,9.765908920405439,0.17023492910185964,2.310394741853658,0.0,2.141256584552359,0.001209298132068683,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8832095265388489,,1.0,,1.0,
f0a91d9f4c285bb3,8099c20ff0f32278,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,5.417481798696164,0.17032670038951603,1.5036661343156483,0.15932255048579957,1.9499442447301751,0.0012022699379822933,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.902156412601471,,1.0,,0.9045690527750699,
f0a91d9f4c285bb3,b8e30036b0b8aaa1,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,6.131635665333265,0.1702830034689929,1.9131392157387306,0.8274845312509447,2.2191606927671836,0.001238755044497468,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8900433778762817,,1.0,,0.9390689513179409,
f0a91d9f4c285bb3,bc72e24534d68d3c,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,7.958871107653396,0.1702498581463173,2.2509546128453817,0.0,4.352692190394803,0.0011538136691134214,0.07317073170731707,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8897205591201782,,1.0,,1.0,
f0a91d9f4c285bb3,171bbc1d3cafe1c1,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,9.673246289944453,0.17008179964455378,2.0066025887544514,0.0,1.7245338784889517,0.0011778529141654713,0.17073170731707318,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8834848403930664,,1.0,,1.0,
f0a91d9f4c285bb3,a4bbea5488899c59,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,8.87708213187661,0.17056120502355826,2.1003688557007454,0.0,1.949944241059816,0.0011148792036793523,0.12195121951219512,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.883694589138031,,1.0,,1.0,
f0a91d9f4c285bb3,0d815ca1870357f2,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,8.877084041454003,0.17017654172363592,2.1003681072123985,0.0,1.949944268697737,0.001362630290544747,0.12195121951219512,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8865808844566345,,1.0,,1.0,
f0a91d9f4c285bb3,24ececfbe14d80b3,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,8.87425824334772,0.16734874075043435,2.103609317931312,0.0,1.9410576715741814,0.18390769577549265,0.12195121951219512,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8640488386154175,,1.0,,1.0,
f0a91d9f4c285bb3,3a21ac667cd23f4a,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,8.87450940915271,0.5113179290227137,2.106720550851122,0.0,1.9315832576600331,0.22217937067803684,0.12195121951219512,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.5734564065933228,,1.0,,1.0,
f0d7cc6b600d5ff1,6d7ec56ea7bf4946,anchor,True,True,True,False,1.0,1.0,1.0,1.0,51.62194426440625,0.24305131449783227,0.5044294342921383,0.33527730901827013,1.1428209273754604,0.0027249183394996044,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8082775473594666,,1.0,,1.0,
f0d7cc6b600d5ff1,411c5aca2d601fc5,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,51.60227710431327,1.0330404531007211,0.5077666072374782,0.3519140465177557,1.1386550412882812,0.0031614492304051587,0.0,False,1.0,,1.0,,0.0,,2.1,,True,,False,,0.11099869012832642,,1.0,,0.6428571428571429,
f0d7cc6b600d5ff1,f65ba284e47e6dda,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,51.6077816455054,0.6917663519708483,0.505794705868162,0.34330387895414205,1.140512795324895,0.002837473004285232,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.44664856791496277,,1.0,,1.0,
f0d7cc6b600d5ff1,b4dc53d24029e2be,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,51.61438261707019,0.08812808962788832,0.5036709178708563,0.33298666770802754,1.1456089359473083,0.0023157661286514553,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8081197738647461,,1.0,,1.0,
f0d7cc6b600d5ff1,125e48ca357e8cfb,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,51.61547635961706,0.3370502055352415,0.5035154095046686,0.33400178703843153,1.1488682696626427,0.002322261907883368,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.5789530873298645,,1.0,,1.0,
f0d7cc6b600d5ff1,c3d13b60cef6c939,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,44.11784445695896,0.29296311720866963,0.40348666710096737,0.26845736072961657,0.9141833444885066,0.002538145801545764,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.801522970199585,,1.0,,1.0,
f0d7cc6b600d5ff1,c6e226be439aa22a,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,47.86969259959052,0.2607693399106059,0.45395115179311674,0.30137593255575723,1.0287804105065916,0.0025972923770209086,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8082143068313599,,1.0,,1.0,
f0d7cc6b600d5ff1,40d50801bb6304cc,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,55.374529169784566,0.21842967165005908,0.554756524777666,0.3682678329110729,1.2572678583851413,0.0025121599032179153,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8089948296546936,,1.0,,1.0,
f0d7cc6b600d5ff1,afb01bfcba574a99,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,41.24869213333521,0.14140067751696095,0.5044294342921383,3.1573917339553184,6.852150217353646,0.0027249183482014375,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8084067702293396,,1.0,,1.0,
f0d7cc6b600d5ff1,a98bb8275236c182,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,44.54588750520294,0.1739023024931403,0.5044294342921383,4.974746561807304,9.030099751668807,0.0027249175912591483,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8082775473594666,,1.0,,1.0,
f0d7cc6b600d5ff1,c20c8ee7917a0b41,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,50.82544258790709,0.24364512385570583,0.23391357651103561,0.39653415342285925,0.9553952346885382,0.002642662502972337,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8084936141967773,,1.0,,1.0,
f0d7cc6b600d5ff1,3c35e99b09cb1a4f,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,52.41818302175571,0.23935454991660088,0.7856583699820661,0.6162634013896842,1.330451541120759,0.0026753657384909974,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8081712126731873,,1.0,,1.0,
f0d7cc6b600d5ff1,82b187e4eefa358d,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,51.62054589292714,0.2505185187211257,0.5044252784827634,0.3352958036824063,1.1428435162786883,0.002452426539963706,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8038839101791382,,1.0,,1.0,
f0d7cc6b600d5ff1,caf27a7a5eae4be4,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,51.63299537896012,0.2613122451359768,0.5044307215606487,0.3352748291496397,1.142800268748573,0.002997409036579438,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.6497360467910767,,1.0,,1.0,
f0d7cc6b600d5ff1,2e9540621f5b8f60,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,51.60988860603305,0.6815692689849521,0.5049279393328518,0.34243214158390956,1.140286038174338,0.00277893817365411,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.478376567363739,,1.0,,1.0,
f0d7cc6b600d5ff1,a4e799ce732b745b,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,51.61264199895244,0.08733969185947602,0.5040519486703623,0.33492218162697185,1.1447195367513316,0.002627435399291627,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.7985278367996216,,1.0,,1.0,
f1560324609d5f07,4615f8182ba71740,anchor,True,True,True,False,1.0,1.0,1.0,1.0,33.26284238145618,0.9963993235833074,0.8191678159432847,0.21677138849364042,1.3538003680350599,0.028638783396889772,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,6.18719482421875,,1.0,,0.9616134912754278,
f1560324609d5f07,5656d12e12fe0b43,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,32.8502238081974,1.9798393149067883,0.8421068973629176,0.17927298024383376,1.3307033600825307,0.029478973924313347,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,6.183617115020752,,1.0,,0.9576593857244585,
f1560324609d5f07,c367247c55f41120,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,32.848518904762926,1.7675107341559217,0.8310744421085055,0.19858914174535514,1.3430489772454237,0.029156189090387384,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,6.085141658782959,,1.0,,0.9576430477101978,
f1560324609d5f07,d5516fe576bf078e,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,32.82213064941689,1.4238232326706102,0.8063572434209263,0.2338170757189566,1.3630211154722147,0.02849042347221466,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,5.924537181854248,,1.0,,0.957390170225503,
f1560324609d5f07,683ae8df226ca103,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,32.80480711690201,1.2860260631448026,0.7926288193635571,0.24971291159837605,1.3705553825600418,0.028148626507541446,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,5.857341766357422,,1.0,,0.9572241595790637,
f1560324609d5f07,f156e907470ba291,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,28.271866788236014,1.1265960517749058,0.6518238639838057,0.17720506707393824,1.0574456670992554,0.02859836029195905,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,1.6328922510147095,,1.0,,0.9137851927525523,
f1560324609d5f07,6ed2b1c19358659b,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,30.743237227628793,1.0373469789306156,0.7375577283251822,0.20014564300105064,1.221576643152698,0.028465348966090938,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.064332485198975,,1.0,,0.9374682264456953,
f1560324609d5f07,8d294dd52292e2eb,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,35.782715842576465,0.9324583118906957,0.9297178082986015,0.2440333598664104,1.5120002604236475,0.028463992537300257,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,6.478005886077881,,1.0,,0.9857613272820898,
f1560324609d5f07,a083cb68d1bd35f4,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,26.268302432082347,0.9536204530978231,0.0,1.9033342962636013,3.3731258155399217,0.028432317401809414,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,True,,0.0,,1.0,,0.8945851240793887,
f1560324609d5f07,5c3c8113495684d7,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,28.325004250573652,0.994259837871095,0.0,2.829356869166574,4.785901990186783,0.028638783396889772,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,1.6784379482269287,,1.0,,0.9142944067056088,
f1560324609d5f07,0c9a687a7408e6d4,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,32.45293140311897,0.9861752833268183,1.0975649514837507,0.40790989025191493,1.5402820418257157,0.028320948154884885,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,5.525920391082764,,1.0,,0.9538521501657885,
f1560324609d5f07,d1a78ca268a8b8fd,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,34.053982401344044,0.99799471626101,0.5797287015308115,0.050827172223915085,1.1791137958530058,0.028587396028677766,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,6.478005886077881,,1.0,,0.9691949511198702,
f1560324609d5f07,9f2dd74eeb1b16d7,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,33.153964757014066,1.0861059699994937,0.8191577128858718,0.21677491956588923,1.3538426426668195,0.025774917897808287,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,6.147130489349365,,1.0,,0.9605701218124809,
f1560324609d5f07,b34926ed61af083a,curvature_scale,True,False,False,False,,,,,,,0.8191637544355252,0.21677440110930846,1.3538268788521677,0.03150267990641339,,,,,,,,,,,,,,,,,,,,
f1560324609d5f07,140a96252aa5f53b,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,32.85598956211463,1.7000140463662872,0.8415292743721388,0.20695976582249997,1.3573986732086922,0.028471696289684184,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,6.0835490226745605,,1.0,,0.9577146386894174,
f1560324609d5f07,9598edad2a5d1321,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,32.810115692930424,1.4824076715602899,0.7955160700939778,0.22601569885151562,1.3490617286676638,0.02919063550275778,1.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,5.921665191650391,,1.0,,0.95727503142852,
f1afea28fe8b51c4,ca0a3c4deffecc8f,anchor,True,True,True,False,1.0,1.0,1.0,1.0,20.228866517387665,0.3048197896915108,0.0,1.0255274241688372,1.8074703660419793,0.0016385019640655805,0.4634146341463415,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.137298822402954,,0.4634146341463415,,1.0,
f1afea28fe8b51c4,f8177cae7f598a8c,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,20.208886238398268,0.7017525788035375,0.0,1.024926591120824,1.8081212246435747,0.009407218347562701,0.4634146341463415,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.351999282836914,,0.4634146341463415,,1.0,
f1afea28fe8b51c4,40843b11af333179,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,20.22015968920032,0.3669748364122149,0.0,1.0261383719644641,1.8082973910284856,0.004401667281311242,0.4634146341463415,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.210817813873291,,0.4634146341463415,,1.0,
f1afea28fe8b51c4,9007c77bc03a2225,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,20.23416239258257,0.3379141779743822,0.0,1.0230961814752213,1.8056374077482609,0.006509875285204164,0.4634146341463415,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0956602096557617,,0.4634146341463415,,1.0,
f1afea28fe8b51c4,8c0866c9eeb46a0b,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,20.236887457537154,0.6415109573147557,0.0,1.0188409871033723,1.8027938804533825,0.011812116677778652,0.4634146341463415,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.0631234645843506,,0.4634146341463415,,1.0,
f1afea28fe8b51c4,700888b0c4add3f9,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,17.537591238838466,0.3048197896915108,0.0,0.82041784637061,1.445952796624244,0.001599859150906727,0.5121951219512195,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.7982683181762695,,0.3902439024390244,,0.959723594878599,
